36;1;0070330703629;APARELHO BARBEAR SENSITIVE BIC;GERAL;HIGINE PESSOAL;GERAL;0070330703;UN;;;-36;0,4300;0,00;0,70;0,00;0,00;;          
37;1;0070330709485;APARELHO BIC P.SENSIVEL;GERAL;BELEZA;GERAL;0070330709;UN;;;1;34,4800;0,00;2,00;0,00;0,00;;          
38;1;0071;SACO ALG. ALVE.COPALIMPA;GERAL;LIMPEZA EM GERAL;GERAL;;UN;;;56;73,2600;0,00;4,25;0,00;0,00;;          
39;1;0080432344071;VINHO AUSTRAL. JACOBS SHIRAZ 750ML;GERAL;BEBIDAS;GERAL;;UN;;;0;39,5900;0,00;45,52;0,00;0,00;;          
40;1;0080696096426;VIN. CALIFOR. BV NAPA VALLEY;GERAL;BEBIDAS;GERAL;;UN;;;0;60,5600;0,00;69,64;0,00;0,00;;          
41;1;008562000292;PILHA ALC SONNY AAA  2UND;GERAL;UTILIDADES;GERAL;;UN;;;95;2,5200;0,00;3,70;0,00;0,00;;          
42;1;008562000308;BATERIA SONY ALKALINE 9V;GERAL;UTILIDADES;GERAL;0085620003;UN;A;;34;7,0400;0,00;10,25;0,00;0,00;;          
43;1;008562000377;PILHA SONY AA ALC.;GERAL;UTILIDADES;GERAL;;RL;;;55;1,9600;0,00;3,99;0,00;0,00;;          
44;1;008562010109;PILHAS SONY RECARREG.CICLE AA PEQ.2 UNI;GERAL;UTILIDADES;GERAL;0085620101;UN;A;;3;17,0900;0,00;24,00;0,00;0,00;;          
45;1;0088698590997;CARTUCHO TONNER SAMSUNG;GERAL;UTILIDADES;GERAL;;UN;;;-8;66,8200;0,00;99,90;0,00;0,00;;          
46;1;0095188794506;TAMPICO 450ML;GERAL;BEBIDAS;GERAL;;UN;;;64;1,3900;0,00;2,00;0,00;0,00;;          
47;1;0095188798511;TAMPICO 270ML;GERAL;ALIMENTOS;GERAL;0095188798;UN;;;71;1,3820;0,00;2,00;0,00;0,00;;          
48;1;0095188798573;TAMPICO 2LT;GERAL;BEBIDAS;GERAL;;UN;;;144;0,3516;0,00;5,99;0,00;0,00;;          
49;1;010;SAND.OLYPIKUS CORES;GERAL;CALCADOS;GERAL;;RL;;;8;25,0000;0,00;35,00;0,00;0,00;;          
50;1;0107;CANETA BIC.ESF.CRISTAL PRETA;GERAL;DIVERSOS;GERAL;;UN;;;119;0,4550;0,00;0,75;0,00;0,00;;          
51;1;0107898927017828;TELEFONE S/F MOTOROLA;GERAL;UTILIDADES;GERAL;;UN;;;1;130,0200;0,00;152,00;0,00;0,00;;          
52;1;011111301702;SAB.DOVE CREMOSO 100G;GERAL;ALIMENTOS;GERAL;;UN;;;131;1,3400;0,00;1,90;0,00;0,00;;          
53;1;0117;BORRACHA MERCUR BR ESCOLAR N 20;GERAL;DIVERSOS;GERAL;;UN;A;;1;0,2800;0,00;0,50;0,00;0,00;;          
54;1;0118;BORRACHA ESCOLAR BR MERCUR  N 40;GERAL;DIVERSOS;GERAL;0118B;UN;A;;435;0,2500;0,00;0,25;0,00;0,00;;          
55;1;0125;REGUA CRISTAL ESTREITA ESCOLAR 30CM;GERAL;UTILIDADES;GERAL;;UN;A;;25;0,3704;0,00;0,50;0,00;0,00;;          
56;1;012547007565;APARRELHO BARBEAR SCHICK EXATA;GERAL;HIGINE PESSOAL;GERAL;;UN;;;0;0,8400;0,00;1,20;0,00;0,00;;          
57;1;012800506347;LANTERNA RAYOVAC 3 ELEMENTOS;GERAL;UTILIDADES;GERAL;0128005063;UN;A;;4;17,4200;0,00;24,50;0,00;0,00;;          
58;1;0138;CANIVETE ROMITAR S.KNIFE;GERAL;ALIMENTOS;GERAL;;UN;;;0;25,8200;0,00;28,00;0,00;0,00;;          
59;1;0144;CHUMBADA P/ANZOL N 0 A 12;GERAL;ALIMENTOS;GERAL;;UN;;;25;0,1500;0,00;15,00;0,00;0,00;;          
60;1;0149;ANZOL MARINE 3/0;GERAL;ALIMENTOS;GERAL;0149B;UN;;;226;0,0600;0,00;0,30;0,00;0,00;;          
61;1;0150;ANZOL MARINE N.6 A 14;GERAL;ALIMENTOS;GERAL;0150B;UN;;;5846;0,0200;0,00;0,10;0,00;0,00;;          
62;1;0151;ANZOL MARINE 2/0;GERAL;ALIMENTOS;GERAL;0151B;UN;;;327;0,3000;0,00;0,25;0,00;0,00;;          
63;1;0153;LINHA P/PESCA ARATY 0.40;GERAL;ALIMENTOS;GERAL;;UN;;;28;2,3100;0,00;3,25;0,00;0,00;;          
64;1;0154;LINHA P/PESCA ARATY 0.45;GERAL;ALIMENTOS;GERAL;;UN;;;0;3,9000;0,00;4,50;0,00;0,00;;          
65;1;0155;LINHA P/PESCA ARATY 0.50;GERAL;ALIMENTOS;GERAL;;UN;;;16;3,5900;0,00;5,05;0,00;0,00;;          
66;1;0159;CHAPEU PRALANA CASTOR ABA PQ PRETO;GERAL;ALIMENTOS;GERAL;0159B;UN;;;43,5;0,0000;0,00;59,00;0,00;0,00;;          
67;1;0160;CHAPEU MOREIRA CONT BR;GERAL;UTILIDADES;GERAL;0160B;UN;;;12;18,2000;0,00;49,90;0,00;0,00;;          
68;1;0166;LINHA P/PESCA ARATY 0.30;GERAL;ALIMENTOS;GERAL;;UN;;;37;1,2400;0,00;2,30;0,00;0,00;;          
69;1;0167;ENCASTOU 07  MD;GERAL;UTILIDADES;GERAL;0167B;UN;;;500;0,2200;0,00;0,35;0,00;0,00;;          
70;1;0178;PEDRA AFIAR CARBORUNDUN;GERAL;ALIMENTOS;GERAL;;UN;;;19;0,9600;0,00;1,50;0,00;0,00;;          
71;1;0188;MARTELO PARA BIFE;GERAL;ALIMENTOS;GERAL;;UN;;;6;3,7800;0,00;5,70;0,00;0,00;;          
72;1;0211;LAMINA FIAT LUX;GERAL;ALIMENTOS;GERAL;;UN;;;93;0,2000;0,00;1,50;0,00;0,00;;          
73;1;021200510052;LUVA 3M BRITE M.USO;GERAL;UTILIDADES;GERAL;;UN;;;3;5,9300;0,00;8,00;0,00;0,00;;          
74;1;0225;LINGUICA;GERAL;ALIMENTOS;GERAL;0225B;MT;;;7,48;9,8000;0,00;14,50;0,00;0,00;;          
75;1;023;LINGUICA BAND. FINA SUINA MOIRA;GERAL;ALIMENTOS;GERAL;023B;KG;;;4,4;5,9500;0,00;7,00;0,00;0,00;;          
76;1;0232;COPO AMERICANO SIMPLES;GERAL;UTILIDADES;GERAL;0232B;UN;;;-12;0,0216;0,00;0,80;0,00;0,00;;          
77;1;024;LINGUICA BAND. FINA DE FRANGO MORIA;GERAL;ALIMENTOS;GERAL;024B;KG;;;13,48;9,0000;0,00;8,50;0,00;0,00;;          
78;1;0245;VIDRO PARA LAMPEAO;GERAL;UTILIDADES;GERAL;;UN;;;29;2,2100;0,00;3,35;0,00;0,00;;          
79;1;0279;MILHO AGRANEL 50 KG;GERAL;UTILIDADES;GERAL;0;UN;;;64;38,0000;0,00;33,00;0,00;0,00;;          
80;1;02969527;PLAST CESTO FECH C/T JAGUARA 3L R 5090;GERAL;UTILIDADES;GERAL;02969527B;UN;;;0;8,1100;0,00;11,50;0,00;0,00;;          
81;1;03;BISC.BRUX.RECH COCO/CHOC.130G;GERAL;ALIMENTOS;GERAL;03B;UN;;;63;0,3600;0,00;0,55;0,00;0,00;;          
82;1;0305;TACHO POLIDO 50LTS;GERAL;ALIMENTOS;GERAL;;UN;;;0;165,0000;0,00;231,00;0,00;0,00;;          
83;1;0311;;;;;;;;;41;1,7800;0,00;0,00;0,00;0,00;;          
84;1;0331;COLHER COM CABO DE MADEIRA N 07;GERAL;ALIMENTOS;GERAL;;UN;;;0;0,3400;0,00;0,50;0,00;0,00;;          
85;1;0348;APONTADOR .NEON F/CASTEL SIMPLES;GERAL;UTILIDADES;GERAL;0;UN;A;;226;0,8900;0,00;1,20;0,00;0,00;;          
86;1;0351;CERA EM PASTA AMARELA 1KG;GERAL;ALIMENTOS;GERAL;0351B;UN;;;0;4,0000;0,00;7,50;0,00;0,00;;          
87;1;0362;LONA PRETA 6 X1MT;GERAL;DIVERSOS;GERAL;;UN;;;1113,8788;2,1800;0,00;3,50;0,00;0,00;;          
